"User","ID","Display Name","Discriminator","Nickname","Mention","Color","Avatar URL","Joined Date","Created Date","Boosted Date","Top Role","Admin","Add Reactions","Admin","Attach Files","Ban Members","Change Nickname","Connect to Voice","Create Invites","Deafen Others","Embed Links","External Emojis","Kick Members","Manage Channels","Manage Emojis","Manage Server","Manage Messages","Manage Nicknames","Manage Roles","Manage Webhooks","Mention everyone","Move Members","Mute Members","Priority Speaker","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","View Audit Log","View Server Insights","@everyone","NFTfi","MemberList","Apollo","artbot","Bot Magician","Server Booster","Artist","Curated Artist","Curator","Mod"
"dazzy#3654","824214726883409930","dazzy","#3654","","<@824214726883409930>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-03-24","2021-03-24","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"ankushferozepur#2548","482150636650102784","ankushferozepur","#2548","","<@482150636650102784>","#000000","https://cdn.discordapp.com/avatars/482150636650102784/a6e60b5f3eadaf11d51f9bf198f303c1.webp?size=1024","2021-02-17","2018-08-23","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"WGMeets#9128","328966778694926337","WGMeets","#9128","","<@328966778694926337>","#000000","https://cdn.discordapp.com/avatars/328966778694926337/e6f419e2be2a08456bd391f131fde86e.webp?size=1024","2021-02-10","2017-06-26","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"kennishi#0398","806878004956364801","kennishi","#0398","","<@806878004956364801>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-03-02","2021-02-04","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"summero#8593","254399653133549569","summero","#8593","","<@254399653133549569>","#000000","https://cdn.discordapp.com/avatars/254399653133549569/1846197fadfa73fea6f8ba2df26b969e.webp?size=1024","2021-03-11","2016-12-03","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"TheMarkest#7935","429988327756922880","TheMarkest","#7935","","<@429988327756922880>","#000000","https://cdn.discordapp.com/avatars/429988327756922880/d2ff9d6e02aefe3cb918e7c0c9e0340b.webp?size=1024","2021-04-05","2018-04-01","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"sykhan88#1552","824017383956938772","sykhan88","#1552","","<@824017383956938772>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-03-23","2021-03-23","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"cs_maven#0103","688917923490038031","cs_maven","#0103","","<@688917923490038031>","#000000","https://cdn.discordapp.com/avatars/688917923490038031/1b4a134e114fda9293ef76e95ff1acc6.webp?size=1024","2021-03-17","2020-03-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"jm93#1581","818172171506548787","jm93","#1581","","<@818172171506548787>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-04-15","2021-03-07","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Megawave90#7713","360095268768710656","Megawave90","#7713","","<@360095268768710656>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-03-17","2017-09-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Skelectric#1337","471510026696261632","Skelectric","#1337","","<@471510026696261632>","#000000","https://cdn.discordapp.com/avatars/471510026696261632/a_3bb8892676dfced8b85032023de5674a.gif?size=1024","2021-03-04","2018-07-25","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"SHMACKtheMOST#2062","626242528680607744","SHMACKtheMOST","#2062","","<@626242528680607744>","#000000","https://cdn.discordapp.com/avatars/626242528680607744/53024053c473684ed7cfe40359033dc7.webp?size=1024","2021-03-18","2019-09-25","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"MrWSN#1368","416061570859270144","MrWSN","#1368","","<@416061570859270144>","#000000","https://cdn.discordapp.com/avatars/416061570859270144/b5ce882e89f707ebf40fad2863320f14.webp?size=1024","2021-03-19","2018-02-22","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"sirflipabit#0720","801936734111531028","sirflipabit","#0720","","<@801936734111531028>","#000000","https://cdn.discordapp.com/avatars/801936734111531028/ee7ee4d85b5714ed63d6e88b9a5bb931.webp?size=1024","2021-02-01","2021-01-21","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"bp27#1001","719451828856553493","bp27","#1001","","<@719451828856553493>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-03-05","2020-06-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"koh tza#4105","809499111790870588","koh tza","#4105","","<@809499111790870588>","#000000","https://cdn.discordapp.com/avatars/809499111790870588/01d2b33c060b2275fc9f0269d33eba28.webp?size=1024","2021-02-17","2021-02-11","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Kowski#0051","389498518261334016","Kowski","#0051","","<@389498518261334016>","#000000","https://cdn.discordapp.com/avatars/389498518261334016/2e85f20124d7459a45aa28d7df5a5f93.webp?size=1024","2020-10-22","2017-12-10","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"b501#3110","473242482168037425","b501","#3110","","<@473242482168037425>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-03-15","2018-07-29","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Hunter#8565","183667417946259466","Hunter","#8565","","<@183667417946259466>","#000000","https://cdn.discordapp.com/avatars/183667417946259466/d78eb87a7dfbe6a925c27dcf0fbd4ce0.webp?size=1024","2021-04-23","2016-05-21","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"taka#2434","707689892238589952","taka","#2434","","<@707689892238589952>","#000000","https://cdn.discordapp.com/embed/avatars/4.png","2021-04-06","2020-05-06","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"durtyrush#7332","689118126016823337","durtyrush","#7332","","<@689118126016823337>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-04-06","2020-03-16","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"super subbu#8333","642153768686714892","super subbu","#8333","","<@642153768686714892>","#000000","https://cdn.discordapp.com/avatars/642153768686714892/c093d8ec5e0e145d67d091e1853b8a64.webp?size=1024","2021-02-27","2019-11-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
